#{"t_start": 1764362511.4571967, "env_id": "None"}
r,l,t
-21.0,7,11.394559
1.0,7,11.404057
45.0,7,11.413602
-4.0,7,11.423171
-18.0,7,11.432802
-10.0,7,11.442376
-4.0,7,11.452015
1.0,7,11.463268
13.0,7,11.472966
2.0,7,11.482881
-17.0,7,11.494816
5.0,7,11.504488
-17.0,7,11.514161
-3.0,7,11.524031
17.0,7,11.533651
-7.0,7,11.543191
-16.0,7,11.55284
-20.0,7,11.562343
0.0,7,11.571929
3.0,7,11.581436
2.0,7,11.593087
-3.0,7,11.602564
-6.0,7,11.612202
21.0,7,11.621677
-25.0,7,11.631793
-16.0,7,11.641542
4.0,7,11.651344
7.0,7,11.661058
1.0,7,11.670904
-18.0,7,11.680768
38.0,7,11.692642
5.0,7,11.702384
9.0,7,11.712064
-21.0,7,11.721694
-7.0,7,11.731404
-7.0,7,11.741072
0.0,7,11.750643
2.0,7,11.760367
-14.0,7,11.770042
-6.0,7,11.779818
1.0,7,11.789514
5.0,7,11.801326
-10.0,7,11.810966
14.0,7,11.820649
-16.0,7,11.830302
38.0,7,11.839961
18.0,7,11.849634
-11.0,7,11.859269
17.0,7,11.868989
-16.0,7,11.878601
23.0,7,11.888348
14.0,7,11.900166
-1.0,7,11.909808
-3.0,7,11.919511
0.0,7,11.929187
38.0,7,11.938884
-2.0,7,11.948795
-21.0,7,11.958556
17.0,7,11.968256
1.0,7,11.97794
46.0,7,11.987606
-16.0,7,11.999234
-4.0,7,12.008842
-24.0,7,12.018502
-1.0,7,12.028169
-1.0,7,12.037755
9.0,7,12.047352
40.0,7,12.057005
-18.0,7,12.066639
3.0,7,12.076317
-1.0,7,12.085926
44.0,7,12.095662
19.0,7,12.10762
-18.0,7,12.117362
-17.0,7,12.127054
-21.0,7,12.136657
2.0,7,12.146349
4.0,7,12.156002
-14.0,7,12.165657
5.0,7,12.175813
18.0,7,12.186922
-5.0,7,12.196777
7.0,7,12.208652
0.0,7,12.218304
-12.0,7,12.227897
-25.0,7,12.237582
-1.0,7,12.247236
-7.0,7,12.256939
-16.0,7,12.266572
22.0,7,12.27623
-4.0,7,12.285872
0.0,7,12.295578
7.0,7,12.307337
14.0,7,12.317019
14.0,7,12.326633
-15.0,7,12.336175
5.0,7,12.345771
33.0,7,12.355471
-15.0,7,12.365083
-3.0,7,12.37484
4.0,7,12.384523
23.0,7,12.394247
11.0,7,12.406116
18.0,7,12.415733
-7.0,7,12.42645
-1.0,7,12.436207
-7.0,7,12.445899
2.0,7,12.455578
-24.0,7,12.465266
1.0,7,12.474907
0.0,7,12.484514
2.0,7,12.494162
-3.0,7,12.503774
49.0,7,12.515667
3.0,7,12.525266
3.0,7,12.534941
-25.0,7,12.544596
2.0,7,12.554432
2.0,7,12.564042
0.0,7,12.573741
26.0,7,12.583788
1.0,7,12.59356
1.0,7,12.603251
-1.0,7,12.615182
-5.0,7,12.624792
3.0,7,12.634499
56.0,7,12.644224
-24.0,7,12.653905
26.0,7,12.66361
24.0,7,12.673335
-4.0,7,12.683061
22.0,7,12.692731
6.0,7,12.702342
31.0,7,12.714078
23.0,7,12.723663
-21.0,7,12.733247
5.0,7,12.74284
-21.0,7,12.752478
21.0,7,12.762101
2.0,7,12.771747
0.0,7,12.781272
-20.0,7,12.790926
-4.0,7,12.800588
2.0,7,12.810222
42.0,7,12.822072
-21.0,7,12.831699
3.0,7,12.841307
1.0,7,12.850908
-1.0,7,12.860675
8.0,7,12.870436
23.0,7,12.880217
20.0,7,12.890031
-24.0,7,12.899992
26.0,7,12.909656
-15.0,7,12.921738
-16.0,7,12.931457
17.0,7,12.941141
17.0,7,12.950837
-4.0,7,12.960608
0.0,7,12.970289
-16.0,7,12.979965
-3.0,7,12.989614
15.0,7,12.99927
-16.0,7,13.008894
18.0,7,13.020814
-4.0,7,13.030439
32.0,7,13.040143
10.0,7,13.049754
-19.0,7,13.059419
40.0,7,13.06907
26.0,7,13.081039
2.0,7,13.09344
25.0,7,13.103806
-4.0,7,14.573517
20.0,7,14.583328
1.0,7,14.595285
15.0,7,14.605028
2.0,7,14.614712
4.0,7,14.624386
18.0,7,14.634095
15.0,7,14.643747
-3.0,7,14.653515
-20.0,7,14.663223
-21.0,7,14.672889
27.0,7,14.682707
4.0,7,14.692465
2.0,7,14.704488
-7.0,7,14.714249
-1.0,7,14.723956
-25.0,7,14.733769
0.0,7,14.743473
-3.0,7,14.753172
17.0,7,14.762904
41.0,7,14.772638
-12.0,7,14.782266
6.0,7,14.791979
-16.0,7,14.804018
15.0,7,14.813755
-17.0,7,14.823408
22.0,7,14.833177
-1.0,7,14.842844
20.0,7,14.852572
-4.0,7,14.862325
20.0,7,14.872037
-3.0,7,14.881919
-17.0,7,14.892056
