#{"t_start": 1764200170.7119212, "env_id": "None"}
r,l,t
-21.0,7,7.713452
27.0,7,7.725303
-21.0,7,7.73453
-4.0,7,7.743808
-14.0,7,7.750667
42.0,7,7.763022
-21.0,7,7.771739
18.0,7,7.780602
-21.0,7,7.787394
7.0,7,7.799752
-16.0,7,7.811091
2.0,7,7.819537
-16.0,7,7.826326
-4.0,7,7.837981
-11.0,7,7.847185
27.0,7,7.856461
-16.0,7,7.862785
-11.0,7,7.874959
6.0,7,7.884142
-4.0,7,7.89288
-16.0,7,7.899683
-18.0,7,7.913826
-16.0,7,7.92303
-17.0,7,7.93223
-21.0,7,7.939008
-4.0,7,7.950642
14.0,7,7.95991
-17.0,7,7.968727
-7.0,7,7.97565
-16.0,7,7.987759
0.0,7,7.998248
24.0,7,8.009965
-2.0,7,8.016892
9.0,7,8.029152
22.0,7,8.038526
70.0,7,8.04789
45.0,7,8.054404
-25.0,7,8.066736
-2.0,7,8.075611
-20.0,7,8.084936
-25.0,7,8.091877
-25.0,7,8.104079
-20.0,7,8.115037
-12.0,7,8.1243
-16.0,7,8.130223
6.0,7,8.14225
-11.0,7,8.151438
42.0,7,8.16076
-5.0,7,8.167167
-21.0,7,8.179267
-16.0,7,8.188475
2.0,7,8.198245
-14.0,7,8.205236
-4.0,7,8.219563
-19.0,7,8.228776
-4.0,7,8.238026
22.0,7,8.244801
1.0,7,8.256889
-16.0,7,8.265827
-21.0,7,8.275151
-21.0,7,8.281956
-21.0,7,8.294905
-7.0,7,8.30529
6.0,7,8.317661
-21.0,7,8.324519
2.0,7,8.335781
-21.0,7,8.345039
61.0,7,8.354472
2.0,7,8.36098
29.0,7,8.373356
-17.0,7,8.382707
-7.0,7,8.392032
-7.0,7,8.398495
23.0,7,8.410315
-7.0,7,8.421606
-17.0,7,8.430879
-22.0,7,8.437311
-12.0,7,8.449396
-10.0,7,8.458336
-12.0,7,8.467164
12.0,7,8.474017
-10.0,7,8.485797
26.0,7,8.496536
-5.0,7,8.508183
-13.0,7,8.518467
4.0,7,8.530348
-12.0,7,8.539174
50.0,7,8.548568
-21.0,7,8.555437
-21.0,7,8.567661
42.0,7,8.577154
-21.0,7,8.587213
-22.0,7,8.594071
26.0,7,8.606334
0.0,7,8.615705
1.0,7,8.627143
-18.0,7,8.633581
29.0,7,8.645419
-2.0,7,8.654831
-20.0,7,8.664217
-25.0,7,8.671253
-11.0,7,8.682592
-25.0,7,8.692069
49.0,7,8.701012
6.0,7,8.707878
86.0,7,8.719708
-1.0,7,8.730739
-1.0,7,8.739817
50.0,7,8.746742
-7.0,7,8.759157
-25.0,7,8.768436
-7.0,7,8.77772
2.0,7,8.784581
82.0,7,8.798083
-11.0,7,8.808235
36.0,7,8.818062
-21.0,7,8.827336
68.0,7,8.840149
-15.0,7,8.849502
-12.0,7,8.858765
5.0,7,8.865581
-21.0,7,8.877925
1.0,7,8.88726
14.0,7,8.896656
26.0,7,8.903537
-7.0,7,8.915907
10.0,7,8.92723
70.0,7,8.936679
1.0,7,8.942654
-21.0,7,8.95488
-16.0,7,8.964242
65.0,7,8.973645
-7.0,7,8.980567
-16.0,7,8.993026
-21.0,7,9.00281
-7.0,7,9.01328
-21.0,7,9.020175
45.0,7,9.034539
-21.0,7,9.043338
46.0,7,9.05261
82.0,7,9.059506
1.0,7,9.07201
-3.0,7,9.080902
-16.0,7,9.089734
-16.0,7,9.096601
-21.0,7,9.108894
-20.0,7,9.118131
-21.0,7,9.126917
