#{"t_start": 1764274186.327047, "env_id": "None"}
r,l,t
-4.0,7,23.17294
-24.0,7,23.191627
22.0,7,23.205918
16.0,7,23.224505
-25.0,7,23.240757
-20.0,7,23.255068
13.0,7,23.273713
7.0,7,23.287994
-4.0,7,23.306923
7.0,7,23.321234
0.0,7,23.337425
17.0,7,23.35615
0.0,7,23.370571
15.0,7,23.389295
-6.0,7,23.40366
-19.0,7,23.417967
-23.0,7,23.438594
3.0,7,23.452923
-25.0,7,23.471509
-4.0,7,23.486115
-25.0,7,23.500537
-17.0,7,23.519381
18.0,7,23.535795
-4.0,7,23.554547
26.0,7,23.569004
36.0,7,23.583484
-25.0,7,23.602539
1.0,7,23.616837
2.0,7,23.635597
-6.0,7,23.651789
18.0,7,23.666049
23.0,7,23.684736
3.0,7,23.699024
-6.0,7,23.717669
16.0,7,23.731909
16.0,7,23.748019
1.0,7,23.766653
41.0,7,23.780976
11.0,7,23.799683
-3.0,7,23.814017
-24.0,7,23.828224
18.0,7,23.848809
3.0,7,23.863286
-6.0,7,23.882306
-3.0,7,23.896594
-4.0,7,23.910916
-25.0,7,23.929596
20.0,7,23.94589
-2.0,7,23.964494
3.0,7,23.979041
39.0,7,23.993286
17.0,7,24.012018
4.0,7,24.026261
-7.0,7,24.046791
-2.0,7,24.061104
-14.0,7,24.07537
-25.0,7,24.094011
-7.0,7,24.108273
-1.0,7,24.126884
17.0,7,24.141097
11.0,7,24.157295
-20.0,7,24.175813
-23.0,7,24.192994
6.0,7,24.211654
0.0,7,24.225909
-4.0,7,24.240134
24.0,7,24.260746
39.0,7,24.275017
15.0,7,24.293799
37.0,7,24.30813
18.0,7,24.322402
-15.0,7,24.341008
-3.0,7,24.357296
-5.0,7,24.37649
-4.0,7,24.391043
-23.0,7,24.40528
17.0,7,24.423799
-19.0,7,24.438008
23.0,7,24.458575
-15.0,7,24.472831
18.0,7,24.487018
35.0,7,24.505622
17.0,7,24.519857
-6.0,7,24.538389
-20.0,7,24.553069
5.0,7,24.569681
4.0,7,24.588414
2.0,7,24.602867
9.0,7,24.621622
6.0,7,24.635887
41.0,7,24.650072
18.0,7,24.670549
41.0,7,24.684793
14.0,7,24.703305
-23.0,7,24.717521
-4.0,7,24.731741
18.0,7,24.750214
-20.0,7,24.766435
-7.0,7,24.785041
-2.0,7,24.799266
-2.0,7,24.813548
7.0,7,24.832192
32.0,7,24.846437
11.0,7,24.867884
-15.0,7,24.882224
-3.0,7,24.896831
-7.0,7,24.915777
-24.0,7,24.929982
-3.0,7,24.948541
-7.0,7,24.964757
-7.0,7,24.979052
17.0,7,24.99767
5.0,7,25.01188
15.0,7,25.030344
-19.0,7,25.044564
